pmid	pair_id	set	DS.score.pred	up_ccline
21951318	Q7LCB3_Q9BRL5	DSP predicted	3	no
21951318	Q92731_Q92731	IMEx curated		
21951318	Q92731_Q96HY3	DSP predicted	3	no
21951318	Q92731_Q96KK5	IMEx curated		
21951318	Q92731_Q9BRL5	DSP predicted	3	no
21951318	Q92731_Q9UM54	IMEx curated		
21957439	P19174_Q9Y3P8	DSP predicted	0	no
21957439	P20963_P43403	IMEx curated		
21957439	Q7Z2W4_Q9Y3P8	DSP predicted	0	no
22022399	A0A024R3Z2_A0A1U9X8R9	DSP predicted	0	no
22022399	A0A024R3Z2_P14373	DSP predicted	0	no
22022399	A0A1U9X8R9_P58012	DSP predicted	0	no
22022399	A0A1U9X8R9_P63165	DSP predicted	0	no
22022399	A0A1U9X8R9_Q53ZD3	DSP predicted	0	no
22022399	A8K503_P58012	DSP predicted	0	no
22022399	A8K503_Q53ZD3	DSP predicted	0	no
22022399	B0QYN7_P58012	DSP predicted	0	no
22022399	B0QYN7_Q53ZD3	DSP predicted	0	no
22022399	O35892_P58012	IMEx curated		
22022399	O95835_P58012	DSP predicted	0	no
22022399	O95835_Q53ZD3	DSP predicted	0	no
22022399	P14373_P58012	DSP predicted	0	no
22022399	P14373_P63165	DSP predicted	0	no
22022399	P14373_Q53ZD3	DSP predicted	0	no
22022399	P23497_P58012	DSP predicted	0	no
22022399	P23497_Q53ZD3	DSP predicted	0	no
22022399	P29590_P58012	DSP predicted	0	no
22022399	P29590_Q53ZD3	DSP predicted	0	no
22022399	P49841_P58012	DSP predicted	0	no
22022399	P58012_P63279	DSP predicted	0	no
22022399	P58012_P63280	IMEx curated		
22022399	P58012_Q6ZMK3	DSP predicted	0	no
22022399	P58012_Q8C5D8	IMEx curated		
22022399	P63279_Q53ZD3	DSP predicted	0	no
22022399	Q53ZD3_Q6ZMK3	DSP predicted	0	no
22118466	O55012_O55012	IMEx curated		
22118466	O55012_O70404	IMEx curated		
22118466	O55012_P63027	IMEx curated		
22118466	O55012_Q15836	IMEx curated		
22118466	P62158_P63027	DSP predicted	1	no
22118466	P62158_Q15836	DSP predicted	1	no
22118466	P62158_Q9BV40	DSP predicted	1	no
22118466	P63027_Q13492	DSP predicted	1	no
22118466	P63027_Q9BV40	DSP predicted	1	no
22118466	Q13492_Q15836	DSP predicted	1	no
22118466	Q13492_Q9BV40	DSP predicted	1	no
22118466	Q15836_Q9BV40	DSP predicted	1	no
22118466	Q86UG4_Q9BV40	DSP predicted	1	no
22164301	O15455_Q9H1C4	predicted & curated	0	no
22164301	Q9H1C4_Q9NR96	DSP predicted	0	no
22164301	Q9H1C4_Q9NR97	predicted & curated	0	no
22164301	Q9H1C4_Q9NYK1	DSP predicted	0	no
22363791	O43741_Q13131	IMEx curated		
22363791	P42345_P58004	DSP predicted	0	no
22363791	P42345_Q9Y6P5	DSP predicted	0	no
22363791	P54619_P58004	DSP predicted	0	no
22363791	P54619_Q13131	IMEx curated		
22363791	P54619_Q9Y478	IMEx curated		
22363791	P54646_P58004	DSP predicted	0	no
22363791	P54646_Q9Y6P5	DSP predicted	0	no
22363791	P58004_Q15831	DSP predicted	0	no
22363791	P58004_Q9Y478	DSP predicted	0	no
22363791	Q13131_Q9Y478	IMEx curated		
22363791	Q9Y478_Q9Y6P5	DSP predicted	0	no
22442688	O75398_P12956	predicted & curated	1	no
22442688	O75398_P13010	predicted & curated	1	no
22442688	O75398_P78527	predicted & curated	1	no
22442688	O75398_Q86UG4	DSP predicted	1	no
22442688	P12956_P13010	DSP predicted	1	no
22442688	P12956_P78527	DSP predicted	1	no
22442688	P12956_Q86UG4	DSP predicted	1	no
22442688	P13010_P78527	DSP predicted	1	no
22442688	P13010_Q86UG4	DSP predicted	1	no
22442688	P78527_Q86UG4	DSP predicted	1	no
22792074	O14867_P38398	DSP predicted	0	no
22792074	O15379_Q9BX63	DSP predicted	0	no
22792074	P38398_Q99708	DSP predicted	0	no
22792074	P38398_Q9BX63	predicted & curated	0	no
22792074	P38398_Q9P0J6	DSP predicted	0	no
22792074	P40692_Q9BX63	IMEx curated		
22792074	Q92793_Q9BX63	DSP predicted	0	no
22792074	Q96EB6_Q9BX63	DSP predicted	0	no
22792074	Q99708_Q9BX63	DSP predicted	0	no
22792074	Q9BX63_Q9NWQ8	DSP predicted	0	no
23799914	P06493_P14635	IMEx curated		
23799914	P06493_P31947	DSP predicted	1	no
23799914	P06493_Q9Y3B8	DSP predicted	1	no
23799914	P12004_P31947	DSP predicted	1	no
23799914	P12004_Q9Y3B8	DSP predicted	1	no
23799914	P31947_P42574	DSP predicted	1	no
23799914	P42574_Q9Y3B8	DSP predicted	1	no
24498420	O00571_Q6NYC1	IMEx curated		
24498420	O43439_P03372	DSP predicted	0	no
24498420	O60506_Q6NYC1	IMEx curated		
24498420	P03372_P12931	IMEx curated		
24498420	P03372_Q14155	DSP predicted	0	no
24498420	P03372_Q6NYC1	predicted & curated	0	no
24498420	P03372_Q99873	DSP predicted	0	no
24498420	P03372_Q9UBB5	DSP predicted	0	no
24498420	P08621_Q6NYC1	IMEx curated		
24498420	P11940_Q6NYC1	IMEx curated		
24498420	P12931_P27986	IMEx curated		
24498420	P12931_Q6NYC1	IMEx curated		
24498420	P14866_Q6NYC1	IMEx curated		
24498420	P17844_Q6NYC1	IMEx curated		
24498420	P19338_Q6NYC1	IMEx curated		
24498420	P23246_Q6NYC1	IMEx curated		
24498420	P27986_Q6NYC1	IMEx curated		
24498420	P35637_Q6NYC1	IMEx curated		
24498420	P61978_Q6NYC1	IMEx curated		
24498420	P62805_Q6NYC1	DSP predicted	0	no
24498420	P62805_Q99873	DSP predicted	0	no
24498420	Q01844_Q6NYC1	IMEx curated		
24498420	Q13283_Q6NYC1	IMEx curated		
24498420	Q13310_Q6NYC1	IMEx curated		
24498420	Q14498_Q6NYC1	IMEx curated		
24498420	Q15233_Q6NYC1	IMEx curated		
24498420	Q15437_Q6NYC1	IMEx curated		
24498420	Q6NYC1_Q86X55	IMEx curated		
24498420	Q6NYC1_Q8WXF1	IMEx curated		
24498420	Q6NYC1_Q92734	IMEx curated		
24498420	Q6NYC1_Q92804	IMEx curated		
24498420	Q6NYC1_Q92841	IMEx curated		
24498420	Q6NYC1_Q92925	IMEx curated		
24498420	Q6NYC1_Q96PK6	IMEx curated		
24498420	Q6NYC1_Q99873	DSP predicted	0	no
24498420	Q6NYC1_Q9BUJ2	IMEx curated		
24498420	Q6NYC1_Q9UHX1	IMEx curated		
24498420	Q86UG4_Q99873	DSP predicted	0	no
24501689	O14543_P40763	DSP predicted	10	no
24501689	O60674_P35610	DSP predicted	10	no
24501689	O60674_P40189	DSP predicted	10	no
24501689	O60674_P40763	DSP predicted	10	no
24501689	P05231_P08887	DSP predicted	10	no
24501689	P05231_P40189	DSP predicted	10	no
24501689	P08887_P40189	DSP predicted	10	no
24501689	P08887_P40763	DSP predicted	10	no
24501689	P13725_P40189	DSP predicted	10	no
24501689	P23458_P35610	DSP predicted	10	no
24501689	P23458_P40189	DSP predicted	10	no
24501689	P23458_P40763	DSP predicted	10	no
24501689	P29597_P40763	DSP predicted	10	no
24501689	P35610_P40189	DSP predicted	10	no
24501689	P40189_P40189	IMEx curated		
24501689	P40189_P40763	DSP predicted	10	no
24501689	P40189_Q99650	predicted & curated	10	no
25659151	P08575_Q92915	DSP predicted	0	no
25659151	Q92915_Q9UQD0	IMEx curated		
25888394	P07949_P39905	DSP predicted	0	no
25888394	P07949_P54826	predicted & curated	0	no
25888394	P07949_Q92565	DSP predicted	0	no
25888394	P20783_P54826	DSP predicted	0	no
25888394	P20783_Q92565	DSP predicted	0	no
25888394	P39905_P54826	DSP predicted	0	no
25888394	P39905_P56159	DSP predicted	0	no
25970784	O95433_P23470	DSP predicted	0	no
25970784	P00533_P05231	DSP predicted	0	no
25970784	P00533_P10145	DSP predicted	0	no
25970784	P00533_P15692	DSP predicted	0	no
25970784	P00533_P23470	predicted & curated	0	no
25970784	P19367_P23470	DSP predicted	0	no
25970784	P23470_P46108	DSP predicted	0	no
25970784	P23470_Q9NV58	DSP predicted	0	no
25970784	P23470_Q9Y2S7	DSP predicted	0	no
26188084	O00444_O94986	predicted & curated	0	no
26188084	O00444_P08729	DSP predicted	0	no
26188084	O00444_P17542	DSP predicted	0	no
26188084	O00444_P53350	DSP predicted	0	no
26188084	O00444_Q12999	DSP predicted	0	no
26188084	O00444_Q15468	predicted & curated	0	no
26188084	O00444_Q86U86	DSP predicted	0	no
26188084	O00444_Q86UG4	DSP predicted	0	no
26188084	O00444_Q8TEP8	predicted & curated	0	no
26188084	O00444_Q96I15	DSP predicted	0	no
26188084	O00444_Q9NR45	DSP predicted	0	no
26188084	O94986_Q86U86	DSP predicted	0	no
26188084	P53350_Q15468	DSP predicted	0	no
26188084	P53350_Q86U86	DSP predicted	0	no
26188084	Q15468_Q15468	IMEx curated		
26188084	Q15468_Q86U86	DSP predicted	0	no
26188084	Q15468_Q86UG4	DSP predicted	0	no
26188084	Q86U86_Q8TEP8	DSP predicted	0	no
26259872	O15260_P05161	IMEx curated		
26259872	O15554_P05161	IMEx curated		
26259872	O75396_P05161	IMEx curated		
26259872	O75915_P05161	IMEx curated		
26259872	P04844_P05161	IMEx curated		
26259872	P05161_P51572	IMEx curated		
26259872	P05161_P61619	IMEx curated		
26259872	P05161_P61803	IMEx curated		
26259872	P05161_P78527	IMEx curated		
26259872	P05161_Q00765	IMEx curated		
26259872	P05161_Q15125	IMEx curated		
26259872	P05161_Q15392	IMEx curated		
26259872	P05161_Q15758	IMEx curated		
26259872	P05161_Q6DD88	IMEx curated		
26259872	P05161_Q6MZW2	IMEx curated		
26259872	P05161_Q6ZRP7	IMEx curated		
26259872	P05161_Q8TCJ2	IMEx curated		
26259872	P05161_Q969X5	IMEx curated		
26259872	P05161_Q96I59	IMEx curated		
26259872	P05161_Q96KA5	IMEx curated		
26259872	P05161_Q9BTV4	IMEx curated		
26259872	P05161_Q9H0U3	predicted & curated	0	no
26259872	P05161_Q9NQC3	IMEx curated		
26259872	P05161_Q9NRP0	IMEx curated		
26259872	P05161_Q9NTJ5	IMEx curated		
26259872	P05161_Q9NXE4	IMEx curated		
26259872	P05161_Q9NZ01	IMEx curated		
26259872	P05161_Q9UBM7	IMEx curated		
26259872	P05161_Q9Y282	IMEx curated		
26259872	P05161_Q9Y6M7	IMEx curated		
26348909	O75385_P23443	DSP predicted	0	no
26348909	O75385_P42345	DSP predicted	0	no
26348909	O75385_Q8N122	DSP predicted	0	no
26348909	O75385_Q92988	DSP predicted	0	no
26348909	P06493_Q8N122	DSP predicted	0	no
26348909	P23443_P42345	DSP predicted	0	no
26348909	P23443_Q8N122	predicted & curated	0	no
26348909	P42345_Q15418	DSP predicted	0	no
26348909	P42345_Q8N122	predicted & curated	0	no
26348909	P42345_Q92988	DSP predicted	0	no
26348909	P42345_Q9BVC4	IMEx curated		
26348909	Q15418_Q8N122	DSP predicted	0	no
26348909	Q86UG4_Q8N122	DSP predicted	0	no
26348909	Q8N122_Q92988	DSP predicted	0	no
26352593	O00560_P34998	DSP predicted	1	no
26352593	O88382_P34998	IMEx curated		
26352593	O88382_P35347	IMEx curated		
26352593	P34998_P78352	DSP predicted	1	no
26352593	P34998_Q12959	DSP predicted	1	no
26352593	P34998_Q63622	IMEx curated		
26352593	P34998_Q86UL8	DSP predicted	1	no
26352593	P34998_Q92796	DSP predicted	1	no
26352593	P34998_Q9NQX3	DSP predicted	1	no
26352593	P35347_P70175	IMEx curated		
26352593	P35347_Q62108	IMEx curated		
26352593	P35347_Q62696	IMEx curated		
26352593	P35347_Q63622	IMEx curated		
26352593	P35347_Q811D0	IMEx curated		
26352593	P78352_Q12959	DSP predicted	1	no
26352593	P78352_Q86UL8	DSP predicted	1	no
26352593	P78352_Q92796	DSP predicted	1	no
26352593	Q12959_Q16774	DSP predicted	1	no
26352593	Q12959_Q86UL8	DSP predicted	1	no
26352593	Q16774_Q86UL8	DSP predicted	1	no
26352593	Q16774_Q92796	DSP predicted	1	no
26352593	Q86UL8_Q92796	DSP predicted	1	no
26431330	O95433_Q96PG8	DSP predicted	0	no
26431330	O95433_Q9BXH1	DSP predicted	0	no
26431330	P04406_Q96PG8	DSP predicted	0	no
26431330	P04406_Q9BXH1	DSP predicted	0	no
26431330	P10415_Q9BXH1	IMEx curated		
26431330	P21796_Q96PG8	DSP predicted	0	no
26431330	P21796_Q9BXH1	DSP predicted	0	no
26431330	P46108_Q96PG8	DSP predicted	0	no
26431330	P46108_Q9BXH1	DSP predicted	0	no
26431330	Q07820_Q9BXH1	IMEx curated		
26431330	Q7L3V2_Q96PG8	DSP predicted	0	no
26431330	Q7L3V2_Q9BXH1	DSP predicted	0	no
26431330	Q96PG8_Q9NV58	DSP predicted	0	no
26431330	Q96PG8_Q9Y2S7	DSP predicted	0	no
26431330	Q9BXH1_Q9NV58	DSP predicted	0	no
26431330	Q9BXH1_Q9Y2S7	DSP predicted	0	no
26666268	Q16891_Q8WYQ3	predicted & curated	0	no
26666268	Q16891_Q9NX63	IMEx curated		
26666268	Q7TNL9_Q9CRB9	IMEx curated		
26666268	Q8CAQ8_Q9CRB9	IMEx curated		
26666268	Q8WYQ3_Q9BRQ6	predicted & curated	0	no
26666268	Q8WYQ3_Q9NX63	predicted & curated	0	no
26666268	Q91VN4_Q9CRB9	IMEx curated		
26678046	O15553_P01133	DSP predicted	0	no
26678046	O15553_P27361	DSP predicted	0	no
26678046	O15553_Q9Y570	DSP predicted	0	no
26678046	P01133_P27361	DSP predicted	0	no
26678046	P01133_Q9Y570	DSP predicted	0	no
26678046	P27361_Q9Y570	DSP predicted	0	no
26678046	P63151_P63330	IMEx curated		
26678046	P63151_Q76MZ3	IMEx curated		
26678046	P63330_Q15172	IMEx curated		
26678046	Q15172_Q76MZ3	IMEx curated		
26700459	P18848_Q16236	IMEx curated		
26700459	P18848_Q9Y4L1	DSP predicted	0	no
26763441	O14744_O95433	DSP predicted	0	no
26763441	O14744_P46108	DSP predicted	0	no
26763441	O14744_Q9BQA1	predicted & curated	0	no
26763441	O14744_Q9NV58	DSP predicted	0	no
26763441	O14744_Q9Y2S7	DSP predicted	0	no
26763441	O95433_Q9BQA1	DSP predicted	0	no
26763441	P46108_Q9BQA1	DSP predicted	0	no
26763441	Q9BQA1_Q9NV58	DSP predicted	0	no
26763441	Q9BQA1_Q9Y2S7	DSP predicted	0	no
26822058	P00747_Q48UF7	IMEx curated		
26822058	P00747_Q8N4S9	predicted & curated	0	no
26822058	Q48UF7_Q8N4S9	IMEx curated		
27109047	O75164_P11308	predicted & curated	0	no
27109047	O75164_P46937	DSP predicted	0	no
27109047	O75164_Q12809	DSP predicted	0	no
27109047	P11308_P46937	DSP predicted	0	no
27109047	P11308_Q9UBB5	DSP predicted	0	no
27109047	P46937_Q12809	DSP predicted	0	no
27109047	Q12809_Q9UBB5	DSP predicted	0	no
27135603	O00463_Q9UHD2	DSP predicted	0	no
27135603	O14976_Q9Y6W8	IMEx curated		
27135603	O43708_Q9Y6W8	IMEx curated		
27135603	O75592_Q9Y6W8	IMEx curated		
27135603	O94905_Q9Y6W8	IMEx curated		
27135603	P01375_Q12933	DSP predicted	0	no
27135603	P01375_Q13114	DSP predicted	0	no
27135603	P01375_Q92844	DSP predicted	0	no
27135603	P01375_Q9UHD2	DSP predicted	0	no
27135603	P01730_Q9UHD2	DSP predicted	0	no
27135603	P26450_Q9WVS0	IMEx curated		
27135603	P27986_Q9Y6W8	IMEx curated		
27135603	P41227_Q9Y6W8	IMEx curated		
27135603	P46379_Q9Y6W8	IMEx curated		
27135603	Q07866_Q9Y6W8	IMEx curated		
27135603	Q12933_Q9UHD2	predicted & curated	0	no
27135603	Q12933_Q9Y6W8	DSP predicted	0	no
27135603	Q13094_Q9Y6W8	IMEx curated		
27135603	Q13114_Q9UHD2	predicted & curated	0	no
27135603	Q13114_Q9Y6W8	DSP predicted	0	no
27135603	Q92844_Q9UHD2	DSP predicted	0	no
27135603	Q92844_Q9Y6W8	DSP predicted	0	no
27135603	Q9UHD2_Q9Y6W8	predicted & curated	0	no
27135603	Q9WUN2_Q9WVS0	IMEx curated		
27621415	O60674_P01579	DSP predicted	6	no
27621415	O60674_P05112	DSP predicted	6	no
27621415	O60674_P13861	DSP predicted	6	no
27621415	O60674_P23458	DSP predicted	6	no
27621415	O60674_P38484	DSP predicted	6	no
27621415	O60674_P42224	DSP predicted	6	no
27621415	O60674_P42226	DSP predicted	6	no
27621415	O60674_P52333	DSP predicted	6	no
27621415	O60674_Q00765	DSP predicted	6	no
27621415	O60674_Q14186	DSP predicted	6	no
27621415	P01579_P05112	DSP predicted	6	no
27621415	P01579_P42224	DSP predicted	6	no
27621415	P01579_Q00765	DSP predicted	6	no
27621415	P01579_Q14186	DSP predicted	6	no
27621415	P05112_P42224	DSP predicted	6	no
27621415	P05112_Q00765	DSP predicted	6	no
27621415	P05112_Q14186	DSP predicted	6	no
27621415	P13861_P38484	predicted & curated	6	no
27621415	P13861_P42224	DSP predicted	6	no
27621415	P13861_Q00765	DSP predicted	6	no
27621415	P13861_Q14186	DSP predicted	6	no
27621415	P23458_P42224	DSP predicted	6	no
27621415	P23458_Q00765	DSP predicted	6	no
27621415	P23458_Q14186	DSP predicted	6	no
27621415	P38484_P42224	DSP predicted	6	no
27621415	P38484_Q00765	DSP predicted	6	no
27621415	P38484_Q14186	DSP predicted	6	no
27621415	P42224_P42226	DSP predicted	6	no
27621415	P42224_P52333	DSP predicted	6	no
27621415	P42224_Q00765	DSP predicted	6	no
27621415	P42224_Q14186	DSP predicted	6	no
27621415	P42226_Q00765	DSP predicted	6	no
27621415	P42226_Q14186	DSP predicted	6	no
27621415	P52333_Q00765	DSP predicted	6	no
27621415	P52333_Q14186	DSP predicted	6	no
27626412	O75293_P06493	IMEx curated		
27626412	P06493_P14635	IMEx curated		
27626412	P06493_P24522	DSP predicted	1	no
27626412	P06493_P31947	DSP predicted	1	no
27626412	P06493_Q9Y3B8	DSP predicted	1	no
27626412	P12004_P24522	DSP predicted	1	no
27626412	P12004_P31947	DSP predicted	1	no
27626412	P12004_Q9Y3B8	DSP predicted	1	no
27626412	P24522_P31947	DSP predicted	1	no
27626412	P24522_Q9Y3B8	DSP predicted	1	no
27782195	P01574_Q5T197	DSP predicted	3	no
27782195	P17181_P42224	DSP predicted	3	no
27782195	P23458_P42224	DSP predicted	3	no
27782195	P23458_P52630	DSP predicted	3	no
27782195	P52630_Q5T197	predicted & curated	3	no
28176834	O95985_Q9H7E2	IMEx curated		
28176834	Q13472_Q15669	DSP predicted	0	no
28176834	Q13472_Q86UG4	DSP predicted	0	no
28176834	Q13472_Q9H7E2	DSP predicted	0	no
28176834	Q13472_Q9H9A7	DSP predicted	0	no
28176834	Q86UG4_Q9H7E2	DSP predicted	0	no
28176834	Q9H7E2_Q9H9A7	DSP predicted	0	no
28420882	O60341_P51532	predicted & curated	0	no
28420882	O60341_Q5TKA1	DSP predicted	0	no
28420882	O60341_Q8IZ40	IMEx curated		
28420882	O60341_Q92782	DSP predicted	0	no
28420882	O60341_Q92922	predicted & curated	0	no
28420882	O60341_Q9Y466	IMEx curated		
28420882	P15529_P51532	DSP predicted	0	no
28420882	P15529_Q5TKA1	DSP predicted	0	no
28420882	P15529_Q92782	DSP predicted	0	no
28420882	P15529_Q92922	DSP predicted	0	no
28420882	P51532_Q5TKA1	DSP predicted	0	no
28420882	P51532_Q8IZ40	IMEx curated		
28420882	P51532_Q92922	IMEx curated		
28420882	P51532_Q9Y466	predicted & curated	0	no
28420882	Q5TKA1_Q8IZ40	DSP predicted	0	no
28420882	Q5TKA1_Q92782	DSP predicted	0	no
28420882	Q5TKA1_Q92922	DSP predicted	0	no
28420882	Q5TKA1_Q9Y466	DSP predicted	0	no
28420882	Q8IZ40_Q92782	DSP predicted	0	no
28420882	Q8IZ40_Q92922	IMEx curated		
28420882	Q92769_Q9Y466	IMEx curated		
28420882	Q92782_Q9Y466	DSP predicted	0	no
28420882	Q92922_Q9Y466	predicted & curated	0	no
